label,name,name_mco,text_content,
mdv_imp_covid_ing,2,mdv_imp_covid_ing/2,Income was maintained,
mdv_imp_covid_ing,3,mdv_imp_covid_ing/3,Income decreased,
mdv_imp_covid_ing,4,mdv_imp_covid_ing/4,Total loss of income,
mdv_imp_covid_ing,99,mdv_imp_covid_ing/99,NS / NR,
,,,,
mdv_deuda,1,mdv_deuda/1,Buy food,
mdv_deuda,2,mdv_deuda/2,Cover health expenses,
mdv_deuda,3,mdv_deuda/3,Pay for school or education expenses,
mdv_deuda,4,mdv_deuda/4,Pay rent or rent of the house,
mdv_deuda,5,mdv_deuda/5,"Pay for services (water, electricity, telecommunications, internet)",
mdv_deuda,6,mdv_deuda/6,"Buy clothes, shoes",
mdv_deuda,7,mdv_deuda/7,Pay ceremonies,
mdv_deuda,8,mdv_deuda/8,Cover the expenses of a trip,
mdv_deuda,9,mdv_deuda/9,Cover migration expenses,
mdv_deuda,10,mdv_deuda/10,Investments / creating a business,
mdv_deuda,11,mdv_deuda/11,Buy productive inputs,
mdv_deuda,12,mdv_deuda/12,Pregnancy / baby birth,
mdv_deuda,13,mdv_deuda/13,Other,
mdv_deuda,99,mdv_deuda/99,NS / NR,
,,,,
mdv_deuda_fuente,1,mdv_deuda_fuente/1,Relatives or friends,
mdv_deuda_fuente,2,mdv_deuda_fuente/2,Bank,
mdv_deuda_fuente,3,mdv_deuda_fuente/3,Credit cooperative,
mdv_deuda_fuente,4,mdv_deuda_fuente/4,Money lender,
mdv_deuda_fuente,5,mdv_deuda_fuente/5,Homeowner (late rent),
mdv_deuda_fuente,6,mdv_deuda_fuente/6,Savings and credit banks,
mdv_deuda_fuente,7,mdv_deuda_fuente/7,Other credit institution,
mdv_deuda_fuente,99,mdv_deuda_fuente/99,NS / NR,
,,,,
programas_asistencia_gob,1,programas_asistencia_gob/1,Cash,
programas_asistencia_gob,2,programas_asistencia_gob/2,In-kind food,
programas_asistencia_gob,3,programas_asistencia_gob/3,Protection products against COVID-19,
programas_asistencia_gob,4,programas_asistencia_gob/4,Other non-food products,
programas_asistencia_gob,5,programas_asistencia_gob/5,Health benefits,
programas_asistencia_gob,6,programas_asistencia_gob/6,"Education (school meals, uniforms, school supplies, etc.)",
programas_asistencia_gob,7,programas_asistencia_gob/7,Productive support social program,
programas_asistencia_gob,8,programas_asistencia_gob/8,"Subsidies (electricity, water, gas, etc.)",
programas_asistencia_gob,9,programas_asistencia_gob/9,Other,
programas_asistencia_gob,99,programas_asistencia_gob/99,NS / NR,
,,,,
programas_asistencia,1,programas_asistencia/1,Cash,
programas_asistencia,2,programas_asistencia/2,In-kind food,
programas_asistencia,3,programas_asistencia/3,Protection products against COVID-19,
programas_asistencia,4,programas_asistencia/4,Other non-food products,
programas_asistencia,5,programas_asistencia/5,Health benefits,
programas_asistencia,6,programas_asistencia/6,"Education (school meals, uniforms, school supplies, etc.)",
programas_asistencia,7,programas_asistencia/7,Productive support social program,
programas_asistencia,8,programas_asistencia/8,Other,
programas_asistencia,99,programas_asistencia/99,NS / NR,
,,,,
fuente_agua_beber,1,fuente_agua_beber/1,Bottled water,
fuente_agua_beber,2,fuente_agua_beber/2,"Purified water (filtered, boiled, chemically treated, etc.)",
fuente_agua_beber,3,fuente_agua_beber/3,Drinking water,
fuente_agua_beber,4,fuente_agua_beber/4,Groundwater: well,
fuente_agua_beber,5,fuente_agua_beber/5,"Surface water: river, lake, pond, stream, canal",
fuente_agua_beber,6,fuente_agua_beber/6,Public water source / intake,
fuente_agua_beber,7,fuente_agua_beber/7,Rainwater harvesting,
fuente_agua_beber,8,fuente_agua_beber/8,Tanker truck water,
fuente_agua_beber,9,fuente_agua_beber/9,Other,
fuente_agua_beber,99,fuente_agua_beber/99,NS / NR,
,,,,
fuente_agua_hh,1,fuente_agua_hh/1,Drinking water,
fuente_agua_hh,2,fuente_agua_hh/2,Groundwater: well,
fuente_agua_hh,3,fuente_agua_hh/3,"Surface water: river, lake, pond, stream, canal",
fuente_agua_hh,4,fuente_agua_hh/4,Public water source / intake,
fuente_agua_hh,5,fuente_agua_hh/5,Rainwater harvesting,
fuente_agua_hh,6,fuente_agua_hh/6,Tanker truck water,
fuente_agua_hh,7,fuente_agua_hh/7,Other,
fuente_agua_hh,99,fuente_agua_hh/99,NS / NR,
,,,,
energia_alt,1,energia_alt/1,Neighbor's electrical connection,
energia_alt,2,energia_alt/2,Kerosene (gas),
energia_alt,3,energia_alt/3,Candle,
energia_alt,4,energia_alt/4,Electric generator,
energia_alt,5,energia_alt/5,Solar panel,
energia_alt,6,energia_alt/6,Other,
energia_alt,99,energia_alt/99,NS / NR,
,,,,
cooking_fuel,1,cooking_fuel/1,Propane gas,
cooking_fuel,2,cooking_fuel/2,Firewood,
cooking_fuel,3,cooking_fuel/3,Coal,
cooking_fuel,4,cooking_fuel/4,Electric power,
cooking_fuel,5,cooking_fuel/5,Other,
cooking_fuel,99,cooking_fuel/99,NS / NR,
,,,,
desechos_solidos,1,desechos_solidos/1,Public home collection,
desechos_solidos,2,desechos_solidos/2,Private home collection,
desechos_solidos,3,desechos_solidos/3,It is deposited in containers,
desechos_solidos,4,desechos_solidos/4,Burns or buries,
desechos_solidos,5,desechos_solidos/5,Landfill on site,
desechos_solidos,6,desechos_solidos/6,"It is thrown in a river, stream, lake, lagoon or sea",
desechos_solidos,7,desechos_solidos/7,Recycling,
desechos_solidos,8,desechos_solidos/8,Other,
desechos_solidos,99,desechos_solidos/99,NS / NR,
,,,,
vivienda_tipo,1,vivienda_tipo/1,Private or independent house,
vivienda_tipo,2,vivienda_tipo/2,Apartment,
vivienda_tipo,3,vivienda_tipo/3,Condominium,
vivienda_tipo,4,vivienda_tipo/4,Room in a house,
vivienda_tipo,5,vivienda_tipo/5,Room in an inn,
vivienda_tipo,6,vivienda_tipo/6,Makeshift housing,
vivienda_tipo,7,vivienda_tipo/7,Ranch,
vivienda_tipo,8,vivienda_tipo/8,Other,
vivienda_tipo,99,vivienda_tipo/99,NS / NR,
,,,,
vivienda_propiedad,1,vivienda_propiedad/1,Own,
vivienda_propiedad,2,vivienda_propiedad/2,Own paying in installments,
vivienda_propiedad,3,vivienda_propiedad/3,Rented,
vivienda_propiedad,4,vivienda_propiedad/4,Free occupant,
vivienda_propiedad,5,vivienda_propiedad/5,Settler,
vivienda_propiedad,8,vivienda_propiedad/8,Other,
vivienda_propiedad,99,vivienda_propiedad/99,NS / NR,
,,,,
material_piso,1,material_piso/1,Cement brick,
material_piso,2,material_piso/2,Cement,
material_piso,3,material_piso/3,Ceramic brick,
material_piso,4,material_piso/4,Land,
material_piso,5,material_piso/5,Mud brick,
material_piso,6,material_piso/6,Wood,
material_piso,7,material_piso/7,Other material,
material_piso,99,material_piso/99,NS / NR,
,,,,
material_paredes,1,material_paredes/1,Concrete or mixed,
material_paredes,2,material_paredes/2,Adobe,
material_paredes,3,material_paredes/3,Metal foil,
material_paredes,4,material_paredes/4,Bahareque,
material_paredes,5,material_paredes/5,Wood,
material_paredes,6,material_paredes/6,Waste materials,
material_paredes,7,material_paredes/7,Straw or palm,
material_paredes,8,material_paredes/8,Other material,
material_paredes,99,material_paredes/99,NS / NR,
,,,,
material_techo,1,material_techo/1,Metal foil,
material_techo,2,material_techo/2,Asbestos sheet or fiber cement,
material_techo,3,material_techo/3,Clay or cement tile,
material_techo,4,material_techo/4,Concrete slab,
material_techo,5,material_techo/5,Straw or palm,
material_techo,6,material_techo/6,Waste materials,
material_techo,7,material_techo/7,Other material,
material_techo,99,material_techo/99,NS / NR,
,,,,
servicio_sanitario,1,servicio_sanitario/1,Private toilet to sewer,
servicio_sanitario,2,servicio_sanitario/2,Common toilet to sewer,
servicio_sanitario,3,servicio_sanitario/3,Private toilet to septic tank,
servicio_sanitario,4,servicio_sanitario/4,Common toilet to septic tank,
servicio_sanitario,5,servicio_sanitario/5,Private latrine,
servicio_sanitario,6,servicio_sanitario/6,Common latrine,
servicio_sanitario,7,servicio_sanitario/7,Does not have,
,,,,
shocks,1,shocks/1,Floods,
shocks,2,shocks/2,Landslides,
shocks,3,shocks/3,Hurricanes / Tropical Storms,
shocks,4,shocks/4,Volcanic eruptions,
shocks,5,shocks/5,Earthquakes,
shocks,6,shocks/6,Drought,
shocks,7,shocks/7,Coffee rust,
shocks,8,shocks/8,Plagues and diseases,
shocks,9,shocks/9,Other,
shocks,10,shocks/10,None,
shocks,99,shocks/99,NS / NR,
,,,,
preocupaciones_first,1,preocupaciones_first/1,Fear of contagion of COVID-19,
preocupaciones_first,2,preocupaciones_first/2,Limitations or restrictions on mobility due to COVID-19,
preocupaciones_first,3,preocupaciones_first/3,Can't afford to buy food,
preocupaciones_first,4,preocupaciones_first/4,Lack of work / unemployment,
preocupaciones_first,5,preocupaciones_first/5,Insecurity / violence,
preocupaciones_first,6,preocupaciones_first/6,Difficulty paying the rent or loan,
preocupaciones_first,7,preocupaciones_first/7,Interruption or irregularity in educational services,
preocupaciones_first,8,preocupaciones_first/8,Interruption of medical services,
preocupaciones_first,9,preocupaciones_first/9,Medicines shortage,
preocupaciones_first,10,preocupaciones_first/10,Public transport shortage,
preocupaciones_first,11,preocupaciones_first/11,Lack of water,
preocupaciones_first,12,preocupaciones_first/12,Persecution / discrimination,
preocupaciones_first,13,preocupaciones_first/13,"Fear of facing a natural threat (hurricanes, volcanic eruptions, plagues, etc.)",
preocupaciones_first,14,preocupaciones_first/14,Other,
preocupaciones_first,15,preocupaciones_first/15,Without worries,
,,,,
preocupaciones_second,1,preocupaciones_second/1,Fear of contagion of COVID-19,
preocupaciones_second,2,preocupaciones_second/2,Limitations or restrictions on mobility due to COVID-19,
preocupaciones_second,3,preocupaciones_second/3,Can't afford to buy food,
preocupaciones_second,4,preocupaciones_second/4,Lack of work / unemployment,
preocupaciones_second,5,preocupaciones_second/5,Insecurity / violence,
preocupaciones_second,6,preocupaciones_second/6,Difficulty paying the rent or loan,
preocupaciones_second,7,preocupaciones_second/7,Interruption or irregularity in educational services,
preocupaciones_second,8,preocupaciones_second/8,Interruption of medical services,
preocupaciones_second,9,preocupaciones_second/9,Medicines shortage,
preocupaciones_second,10,preocupaciones_second/10,Public transport shortage,
preocupaciones_second,11,preocupaciones_second/11,Lack of water,
preocupaciones_second,12,preocupaciones_second/12,Persecution / discrimination,
preocupaciones_second,13,preocupaciones_second/13,"Fear of facing a natural threat (hurricanes, volcanic eruptions, plagues, etc.)",
preocupaciones_second,14,preocupaciones_second/14,Other,
preocupaciones_second,15,preocupaciones_second/15,Without worries,
,,,,
preocupaciones_third,1,preocupaciones_third/1,Fear of contagion of COVID-19,
preocupaciones_third,2,preocupaciones_third/2,Limitations or restrictions on mobility due to COVID-19,
preocupaciones_third,3,preocupaciones_third/3,Can't afford to buy food,
preocupaciones_third,4,preocupaciones_third/4,Lack of work / unemployment,
preocupaciones_third,5,preocupaciones_third/5,Insecurity / violence,
preocupaciones_third,6,preocupaciones_third/6,Difficulty paying the rent or loan,
preocupaciones_third,7,preocupaciones_third/7,Interruption or irregularity in educational services,
preocupaciones_third,8,preocupaciones_third/8,Interruption of medical services,
preocupaciones_third,9,preocupaciones_third/9,Medicines shortage,
preocupaciones_third,10,preocupaciones_third/10,Public transport shortage,
preocupaciones_third,11,preocupaciones_third/11,Lack of water,
preocupaciones_third,12,preocupaciones_third/12,Persecution / discrimination,
preocupaciones_third,13,preocupaciones_third/13,"Fear of facing a natural threat (hurricanes, volcanic eruptions, plagues, etc.)",
preocupaciones_third,14,preocupaciones_third/14,Other,
preocupaciones_third,15,preocupaciones_third/15,Without worries,
,,,,
level_satisfaction_area,1,level_satisfaction_area/1,Satisfied,
level_satisfaction_area,0,level_satisfaction_area/0,Not satisfied,
level_satisfaction_area,99,level_satisfaction_area/99,NS / NR,
,,,,
level_satisfaction_living,1,level_satisfaction_living/1,Satisfied,
level_satisfaction_living,0,level_satisfaction_living/0,Not satisfied,
level_satisfaction_living,99,level_satisfaction_living/99,NS / NR,
,,,,
inseguridad_comunidad,1,inseguridad_comunidad/1,Robberies and robberies,
inseguridad_comunidad,2,inseguridad_comunidad/2,Collections from criminal groups (extortion),
inseguridad_comunidad,3,inseguridad_comunidad/3,Confrontation between criminal groups or with the police / armed forces,
inseguridad_comunidad,4,inseguridad_comunidad/4,Drug sales,
inseguridad_comunidad,5,inseguridad_comunidad/5,Smuggling,
inseguridad_comunidad,6,inseguridad_comunidad/6,Hitman,
inseguridad_comunidad,7,inseguridad_comunidad/7,Increase in prostitution,
inseguridad_comunidad,8,inseguridad_comunidad/8,Gender violence,
inseguridad_comunidad,9,inseguridad_comunidad/9,Domestic violence,
inseguridad_comunidad,10,inseguridad_comunidad/10,Kidnappings,
inseguridad_comunidad,11,inseguridad_comunidad/11,Toll collection,
inseguridad_comunidad,12,inseguridad_comunidad/12,Other,
inseguridad_comunidad,13,inseguridad_comunidad/13,"None, it is very safe",
inseguridad_comunidad,99,inseguridad_comunidad/99,NS / NR,
,,,,
nivel_violencia,1,nivel_violencia/1,Increased,
nivel_violencia,2,nivel_violencia/2,Diminished,
nivel_violencia,3,nivel_violencia/3,Same / No change,
nivel_violencia,4,nivel_violencia/4,No violent acts / crime,
nivel_violencia,99,nivel_violencia/99,NS / NR,
,,,,
econ_condition,1,econ_condition/1,Worse,
econ_condition,2,econ_condition/2,It remains the same,
econ_condition,3,econ_condition/3,Getting better,
econ_condition,99,econ_condition/99,NS / NR,
,,,,
income_satisfaction,1,income_satisfaction/1,We live comfortably on current income,
income_satisfaction,2,income_satisfaction/2,We survive on current income,
income_satisfaction,3,income_satisfaction/3,We are struggling with current income,
income_satisfaction,4,income_satisfaction/4,We are in a very critical situation with current income,
income_satisfaction,99,income_satisfaction/99,NS / NR,
,,,,
living_condition,1,living_condition/1,Worse,
living_condition,2,living_condition/2,It remains the same,
living_condition,3,living_condition/3,Getting better,
living_condition,99,living_condition/99,NS / NR,
,,,,
mig_ext_finance_group,1,mig_ext_finance_group/1,Financial institution,
mig_ext_finance_group,2,mig_ext_finance_group/2,From family and friend,
mig_ext_finance_group,3,mig_ext_finance_group/3,On my own,
,,,,
mig_ext_medio_group,1,mig_ext_medio_group/1,Regular migration,
mig_ext_medio_group,2,mig_ext_medio_group/2,Irregular with coyote,
mig_ext_medio_group,3,mig_ext_medio_group/3,Irregular on own,
,,,,
income_per_capita_tier,"(-0.0073, 1.216]",income_per_capita_tier/1,extreme low income,
income_per_capita_tier,"(1.216, 2.433]",income_per_capita_tier/2,low income,
income_per_capita_tier,"(2.433, 3.649]",income_per_capita_tier/3,mid-low income,
income_per_capita_tier,"(3.649, 4.865]",income_per_capita_tier/4,mid income,
income_per_capita_tier,"(4.865, 6.081]",income_per_capita_tier/5,mid-high income,
income_per_capita_tier,"(6.081, 7.298]",income_per_capita_tier/6,high income,
,,,,
